"","region_id","region_name","feature_name"
"1","blood_419","PMsCtA","pdgfrb"
"2","blood_419","PMsCtA","pdgfrb"
"3","blood_419","PMsCtA","eGFP"
"4","blood_419","PMsCtA","eGFP"
"5","blood_419","PMsCtA","eGFP"
"6","blood_419","PMsCtA","eGFP"
"7","blood_419","PMsCtA","eGFP"
"8","blood_419","PMsCtA","eGFP"
"9","blood_419","PMsCtA","eGFP"
"10","blood_419","PMsCtA","eGFP"
"11","blood_419","PMsCtA","eGFP"
"12","blood_419","PMsCtA","eGFP"
"13","blood_419","PMsCtA","eGFP"
"14","blood_419","PMsCtA","eGFP"
"15","blood_419","PMsCtA","eGFP"
"16","blood_419","PMsCtA","eGFP"
"17","blood_419","PMsCtA","eGFP"
"18","blood_419","PMsCtA","eGFP"
"19","blood_419","PMsCtA","eGFP"
"20","blood_419","PMsCtA","eGFP"
"21","blood_419","PMsCtA","eGFP"
"22","blood_419","PMsCtA","eGFP"
"23","blood_419","PMsCtA","eGFP"
"24","blood_419","PMsCtA","eGFP"
"25","blood_419","PMsCtA","eGFP"
"26","blood_419","PMsCtA","eGFP"
"27","blood_419","PMsCtA","eGFP"
"28","blood_419","PMsCtA","eGFP"
"29","blood_419","PMsCtA","eGFP"
"30","blood_419","PMsCtA","eGFP"
"31","blood_419","PMsCtA","eGFP"
"32","blood_419","PMsCtA","eGFP"
"33","blood_419","PMsCtA","eGFP"
"34","blood_419","PMsCtA","eGFP"
"35","blood_419","PMsCtA","eGFP"
"36","blood_419","PMsCtA","eGFP"
"37","blood_419","PMsCtA","eGFP"
"38","blood_419","PMsCtA","eGFP"
"39","blood_419","PMsCtA","eGFP"
"40","blood_419","PMsCtA","eGFP"
"41","blood_419","PMsCtA","eGFP"
"42","blood_419","PMsCtA","cldn5a"
"43","blood_419","PMsCtA","cldn5a"
"44","blood_419","PMsCtA","cldn5a"
"45","blood_419","PMsCtA","cldn5a"
"46","blood_419","PMsCtA","cldn5a"
"47","blood_419","PMsCtA","cldn5a"
"48","blood_419","PMsCtA","cldn5a"
"49","blood_419","PMsCtA","cldn5a"
"50","blood_419","PMsCtA","stab1"
"51","blood_419","PMsCtA","stab1"
"52","blood_419","PMsCtA","stab1"
"53","blood_419","PMsCtA","stab1"
"54","blood_419","PMsCtA","stab1"
"55","blood_419","PMsCtA","slc7a5"
"56","blood_419","PMsCtA","slc7a5"
"57","blood_419","PMsCtA","slc7a5"
"58","blood_419","PMsCtA","slc7a5"
"59","blood_419","PMsCtA","slc7a5"
"60","blood_419","PMsCtA","slc7a5"
"61","blood_419","PMsCtA","slc7a5"
"62","blood_419","PMsCtA","slc7a5"
"63","blood_419","PMsCtA","slc7a5"
"64","blood_419","PMsCtA","slc7a5"
"65","blood_419","PMsCtA","slc7a5"
"66","blood_419","PMsCtA","slc7a5"
"67","blood_419","PMsCtA","slc7a5"
"68","blood_419","PMsCtA","slc7a5"
"69","blood_419","PMsCtA","slc7a5"
"70","blood_419","PMsCtA","slc7a5"
"71","blood_419","PMsCtA","slc7a5"
"72","blood_419","PMsCtA","slc7a5"
"73","blood_419","PMsCtA","slco1c1"
"74","blood_419","PMsCtA","slco1c1"
"75","blood_419","PMsCtA","spock3"
"76","blood_419","PMsCtA","spock3"
"77","blood_419","PMsCtA","spock3"
"78","blood_419","PMsCtA","ehd3"
"79","blood_419","PMsCtA","fgf4"
"80","blood_419","PMsCtA","fgf4"
"81","blood_419","PMsCtA","fgf4"
"82","blood_419","PMsCtA","prdx1"
"83","blood_419","PMsCtA","slc16a1a"
"84","blood_419","PMsCtA","slc16a1a"
"85","blood_419","PMsCtA","slc16a1a"
"86","blood_419","PMsCtA","slc16a1a"
"87","blood_419","PMsCtA","slc16a1a"
"88","blood_419","PMsCtA","slc16a1a"
"89","blood_419","PMsCtA","slc16a1a"
"90","blood_419","PMsCtA","slc16a1a"
"91","blood_419","PMsCtA","slc16a1a"
"92","blood_419","PMsCtA","slc2a1a"
"93","blood_419","PMsCtA","slc2a1a"
"94","blood_419","PMsCtA","slc2a1a"
"95","blood_419","PMsCtA","lypd6"
"96","blood_419","PMsCtA","sult2st1"
"97","blood_419","PMsCtA","zgc:158423"
"98","blood_419","PMsCtA","zgc:158423"
"99","blood_419","PMsCtA","zgc:158423"
"100","blood_419","PMsCtA","zgc:158423"
"101","blood_419","PMsCtA","zgc:158423"
"102","blood_419","PMsCtA","zgc:158423"
"103","blood_419","PMsCtA","zgc:158423"
"104","blood_419","PMsCtA","zgc:158423"
"105","blood_419","PMsCtA","zgc:158423"
"106","blood_419","PMsCtA","zgc:158423"
"107","blood_419","PMsCtA","zgc:158423"
"108","blood_419","PMsCtA","stab2"
"109","blood_419","PMsCtA","slco1d1"
"110","blood_419","PMsCtA","abcc2"
"111","blood_419","PMsCtA","abcc2"
"112","blood_419","PMsCtA","abcg2a"
"113","blood_419","PMsCtA","abcg2a"
"114","blood_419","PMsCtA","abcg2a"
"115","blood_419","PMsCtA","abcg2a"
"116","blood_419","PMsCtA","abcb4"
"117","blood_419","PMsCtA","abcb4"
"118","blood_419","PMsCtA","abcb4"
"119","blood_419","PMsCtA","pecam1"
"120","blood_419","PMsCtA","osr2"
"121","blood_419","PMsCtA","osr2"
"122","blood_419","PMsCtA","myo1hb"
"123","blood_419","PMsCtA","agtr1b"
"124","blood_419","PMsCtA","hey2"
"125","blood_419","PMsCtA","hey2"
"126","blood_419","PMsCtA","bcl6b"
"127","blood_419","PMsCtA","bcl6b"
"128","blood_419","PMsCtA","kdrl"
"129","blood_419","PMsCtA","kdrl"
"130","blood_423","Dorsal","adgrl1a"
"131","blood_423","Dorsal","eGFP"
"132","blood_423","Dorsal","eGFP"
"133","blood_423","Dorsal","eGFP"
"134","blood_423","Dorsal","slc16a1a"
"135","blood_423","Dorsal","slc16a1a"
"136","blood_423","Dorsal","slc16a1a"
"137","blood_423","Dorsal","slc16a1a"
"138","blood_423","Dorsal","zgc:158423"
"139","blood_423","Dorsal","abcc2"
"140","blood_430","MMsCtA","slc7a5"
"141","blood_430","MMsCtA","slc7a5"
"142","blood_430","MMsCtA","slc16a1a"
"143","blood_430","MMsCtA","slco1d1"
"144","blood_430","MMsCtA","osr2"
"145","blood_430","MMsCtA","aplnrb"
"146","blood_432","PrA","adgrl1a"
"147","blood_432","PrA","adgrl1a"
"148","blood_432","PrA","ehd2b"
"149","blood_432","PrA","cldn5a"
"150","blood_432","PrA","cldn5a"
"151","blood_432","PrA","stab1"
"152","blood_432","PrA","slc7a5"
"153","blood_432","PrA","slc7a5"
"154","blood_432","PrA","spock3"
"155","blood_432","PrA","spock3"
"156","blood_432","PrA","slc16a1a"
"157","blood_432","PrA","agtr1b"
"158","blood_432","PrA","zic2b"
"159","blood_433","PMsCtA","eGFP"
"160","blood_433","PMsCtA","eGFP"
"161","blood_433","PMsCtA","eGFP"
"162","blood_433","PMsCtA","eGFP"
"163","blood_433","PMsCtA","slc7a5"
"164","blood_433","PMsCtA","slc16a1a"
"165","blood_433","PMsCtA","abcb4"
"166","blood_433","PMsCtA","pecam1"
"167","blood_433","PMsCtA","kdrl"
"168","blood_434","Dorsal","adgrl1a"
"169","blood_434","Dorsal","eGFP"
"170","blood_434","Dorsal","eGFP"
"171","blood_434","Dorsal","cldn5a"
"172","blood_434","Dorsal","stab1"
"173","blood_434","Dorsal","slc7a5"
"174","blood_434","Dorsal","slc7a5"
"175","blood_434","Dorsal","slc7a5"
"176","blood_434","Dorsal","slco1c1"
"177","blood_434","Dorsal","spock3"
"178","blood_434","Dorsal","dll4"
"179","blood_434","Dorsal","fgf4"
"180","blood_434","Dorsal","fgf4"
"181","blood_434","Dorsal","aoc2"
"182","blood_434","Dorsal","slc16a1a"
"183","blood_434","Dorsal","slc16a1a"
"184","blood_434","Dorsal","cxcr4b"
"185","blood_434","Dorsal","cxcr4b"
"186","blood_434","Dorsal","slc2a1a"
"187","blood_434","Dorsal","abcb4"
"188","blood_434","Dorsal","myo1hb"
"189","blood_434","Dorsal","myo1hb"
"190","blood_436","MoCtA","adgrl1a"
"191","blood_436","MoCtA","eGFP"
"192","blood_436","MoCtA","eGFP"
"193","blood_436","MoCtA","eGFP"
"194","blood_436","MoCtA","eGFP"
"195","blood_436","MoCtA","eGFP"
"196","blood_436","MoCtA","eGFP"
"197","blood_436","MoCtA","eGFP"
"198","blood_436","MoCtA","cldn5a"
"199","blood_436","MoCtA","slc7a5"
"200","blood_436","MoCtA","slc7a5"
"201","blood_436","MoCtA","slc7a5"
"202","blood_436","MoCtA","slc7a5"
"203","blood_436","MoCtA","slc7a5"
"204","blood_436","MoCtA","slco1c1"
"205","blood_436","MoCtA","slco1c1"
"206","blood_436","MoCtA","spock3"
"207","blood_436","MoCtA","fgf4"
"208","blood_436","MoCtA","aoc2"
"209","blood_436","MoCtA","slc16a1a"
"210","blood_436","MoCtA","slc16a1a"
"211","blood_436","MoCtA","cxcr4b"
"212","blood_436","MoCtA","slc2a1a"
"213","blood_436","MoCtA","lypd6"
"214","blood_436","MoCtA","abcc2"
"215","blood_436","MoCtA","agtr1b"
"216","blood_436","MoCtA","hey2"
"217","blood_436","MoCtA","zic2b"
"218","blood_436","MoCtA","kdrl"
"219","blood_437","Dorsal","stab1"
"220","blood_438","PMsCtA","pdgfrb"
"221","blood_438","PMsCtA","pdgfrb"
"222","blood_438","PMsCtA","pdgfrb"
"223","blood_438","PMsCtA","eGFP"
"224","blood_438","PMsCtA","eGFP"
"225","blood_438","PMsCtA","eGFP"
"226","blood_438","PMsCtA","eGFP"
"227","blood_438","PMsCtA","eGFP"
"228","blood_438","PMsCtA","eGFP"
"229","blood_438","PMsCtA","eGFP"
"230","blood_438","PMsCtA","eGFP"
"231","blood_438","PMsCtA","eGFP"
"232","blood_438","PMsCtA","cldn5a"
"233","blood_438","PMsCtA","slc7a5"
"234","blood_438","PMsCtA","slc7a5"
"235","blood_438","PMsCtA","slc7a5"
"236","blood_438","PMsCtA","slco1c1"
"237","blood_438","PMsCtA","dll4"
"238","blood_438","PMsCtA","slc16a1a"
"239","blood_438","PMsCtA","slc16a1a"
"240","blood_438","PMsCtA","slc16a1a"
"241","blood_438","PMsCtA","abcg2a"
"242","blood_438","PMsCtA","abcb4"
"243","blood_438","PMsCtA","abcb4"
"244","blood_438","PMsCtA","aplnrb"
"245","blood_438","PMsCtA","myo1hb"
"246","blood_438","PMsCtA","myo1hb"
"247","blood_438","PMsCtA","myo1hb"
"248","blood_438","PMsCtA","zic2b"
"249","blood_438","PMsCtA","zic2b"
"250","blood_438","PMsCtA","kdrl"
"251","blood_440","Dorsal","pdgfrb"
"252","blood_440","Dorsal","eGFP"
"253","blood_440","Dorsal","slc7a5"
"254","blood_440","Dorsal","slco1c1"
"255","blood_440","Dorsal","prdx1"
"256","blood_440","Dorsal","aoc2"
"257","blood_440","Dorsal","aoc2"
"258","blood_440","Dorsal","slc16a1a"
"259","blood_440","Dorsal","slc16a1a"
"260","blood_440","Dorsal","slc16a1a"
"261","blood_440","Dorsal","slc16a1a"
"262","blood_440","Dorsal","zgc:158423"
"263","blood_440","Dorsal","myo1hb"
"264","blood_441","MoCtA","eGFP"
"265","blood_441","MoCtA","eGFP"
"266","blood_441","MoCtA","eGFP"
"267","blood_441","MoCtA","eGFP"
"268","blood_441","MoCtA","slc7a5"
"269","blood_441","MoCtA","slc7a5"
"270","blood_441","MoCtA","slc7a5"
"271","blood_441","MoCtA","slc7a5"
"272","blood_441","MoCtA","slc7a5"
"273","blood_441","MoCtA","slco1c1"
"274","blood_441","MoCtA","dll4"
"275","blood_441","MoCtA","ehd3"
"276","blood_441","MoCtA","zgc:158423"
"277","blood_441","MoCtA","slco1d1"
"278","blood_441","MoCtA","abcc2"
"279","blood_441","MoCtA","abcb4"
"280","blood_441","MoCtA","abcb4"
"281","blood_441","MoCtA","myo1hb"
"282","blood_441","MoCtA","myo1hb"
"283","blood_442","Dorsal","eGFP"
"284","blood_442","Dorsal","eGFP"
"285","blood_442","Dorsal","eGFP"
"286","blood_442","Dorsal","eGFP"
"287","blood_442","Dorsal","eGFP"
"288","blood_442","Dorsal","eGFP"
"289","blood_442","Dorsal","eGFP"
"290","blood_442","Dorsal","eGFP"
"291","blood_442","Dorsal","eGFP"
"292","blood_442","Dorsal","eGFP"
"293","blood_442","Dorsal","cldn5a"
"294","blood_442","Dorsal","stab1"
"295","blood_442","Dorsal","slc7a5"
"296","blood_442","Dorsal","slc7a5"
"297","blood_442","Dorsal","slc7a5"
"298","blood_442","Dorsal","slc7a5"
"299","blood_442","Dorsal","slc7a5"
"300","blood_442","Dorsal","slc7a5"
"301","blood_442","Dorsal","slc7a5"
"302","blood_442","Dorsal","slc7a5"
"303","blood_442","Dorsal","slco1c1"
"304","blood_442","Dorsal","spock3"
"305","blood_442","Dorsal","slc16a1a"
"306","blood_442","Dorsal","slc16a1a"
"307","blood_442","Dorsal","slc16a1a"
"308","blood_442","Dorsal","plvapb"
"309","blood_442","Dorsal","aplnrb"
"310","blood_442","Dorsal","bcl6b"
"311","blood_443","MoCtA","eGFP"
"312","blood_443","MoCtA","eGFP"
"313","blood_443","MoCtA","eGFP"
"314","blood_443","MoCtA","cldn5a"
"315","blood_443","MoCtA","stab1"
"316","blood_443","MoCtA","stab1"
"317","blood_443","MoCtA","stab1"
"318","blood_443","MoCtA","dll4"
"319","blood_443","MoCtA","fgf4"
"320","blood_443","MoCtA","slc16a1a"
"321","blood_443","MoCtA","lypd6"
"322","blood_443","MoCtA","pecam1"
"323","blood_443","MoCtA","bcl6b"
"324","blood_443","MoCtA","bcl6b"
"325","blood_444","PrCm","pdgfrb"
"326","blood_444","PrCm","ehd2b"
"327","blood_444","PrCm","eGFP"
"328","blood_444","PrCm","eGFP"
"329","blood_444","PrCm","eGFP"
"330","blood_444","PrCm","eGFP"
"331","blood_444","PrCm","eGFP"
"332","blood_444","PrCm","eGFP"
"333","blood_444","PrCm","eGFP"
"334","blood_444","PrCm","eGFP"
"335","blood_444","PrCm","eGFP"
"336","blood_444","PrCm","eGFP"
"337","blood_444","PrCm","eGFP"
"338","blood_444","PrCm","eGFP"
"339","blood_444","PrCm","eGFP"
"340","blood_444","PrCm","eGFP"
"341","blood_444","PrCm","cldn5a"
"342","blood_444","PrCm","cldn5a"
"343","blood_444","PrCm","cldn5a"
"344","blood_444","PrCm","slc7a5"
"345","blood_444","PrCm","slc7a5"
"346","blood_444","PrCm","slc7a5"
"347","blood_444","PrCm","slc7a5"
"348","blood_444","PrCm","slc7a5"
"349","blood_444","PrCm","slc7a5"
"350","blood_444","PrCm","slc7a5"
"351","blood_444","PrCm","slc7a5"
"352","blood_444","PrCm","slc7a5"
"353","blood_444","PrCm","slc7a5"
"354","blood_444","PrCm","spock3"
"355","blood_444","PrCm","fgf4"
"356","blood_444","PrCm","fgf4"
"357","blood_444","PrCm","prdx1"
"358","blood_444","PrCm","slc16a1a"
"359","blood_444","PrCm","slc2a1a"
"360","blood_444","PrCm","zgc:158423"
"361","blood_444","PrCm","slco1d1"
"362","blood_444","PrCm","abcb4"
"363","blood_444","PrCm","abcb4"
"364","blood_444","PrCm","myo1hb"
"365","blood_444","PrCm","zic2b"
"366","blood_444","PrCm","bcl6b"
"367","blood_445","Dorsal","fgf4"
"368","blood_445","Dorsal","fgf4"
"369","blood_445","Dorsal","slc16a1a"
"370","blood_447","BA","eGFP"
"371","blood_447","BA","eGFP"
"372","blood_447","BA","eGFP"
"373","blood_447","BA","eGFP"
"374","blood_447","BA","eGFP"
"375","blood_447","BA","cldn5a"
"376","blood_447","BA","cldn5a"
"377","blood_447","BA","cldn5a"
"378","blood_447","BA","slc7a5"
"379","blood_447","BA","prdx1"
"380","blood_447","BA","slc16a1a"
"381","blood_447","BA","zgc:158423"
"382","blood_448","Trunk","eGFP"
"383","blood_448","Trunk","eGFP"
"384","blood_448","Trunk","eGFP"
"385","blood_450","Dorsal","adgrl1a"
"386","blood_450","Dorsal","pdgfrb"
"387","blood_450","Dorsal","eGFP"
"388","blood_450","Dorsal","eGFP"
"389","blood_450","Dorsal","eGFP"
"390","blood_450","Dorsal","eGFP"
"391","blood_450","Dorsal","cldn5a"
"392","blood_450","Dorsal","slc7a5"
"393","blood_450","Dorsal","slc7a5"
"394","blood_450","Dorsal","slc7a5"
"395","blood_450","Dorsal","slc7a5"
"396","blood_450","Dorsal","slc7a5"
"397","blood_450","Dorsal","slco1c1"
"398","blood_450","Dorsal","spock3"
"399","blood_450","Dorsal","spock3"
"400","blood_450","Dorsal","spock3"
"401","blood_450","Dorsal","dll4"
"402","blood_450","Dorsal","slc16a1a"
"403","blood_450","Dorsal","slc16a1a"
"404","blood_450","Dorsal","slc2a1a"
"405","blood_450","Dorsal","lypd6"
"406","blood_450","Dorsal","slco1d1"
"407","blood_450","Dorsal","slco1d1"
"408","blood_453","Dorsal","cldn5a"
"409","blood_453","Dorsal","stab1"
"410","blood_453","Dorsal","slc7a5"
"411","blood_453","Dorsal","ehd3"
"412","blood_456","PrA","cldn5a"
"413","blood_456","PrA","spock3"
"414","blood_456","PrA","aoc2"
"415","blood_456","PrA","slc16a1a"
"416","blood_459","Trunk","ehd3"
"417","blood_463","Dorsal","adgrl1a"
"418","blood_463","Dorsal","eGFP"
"419","blood_463","Dorsal","eGFP"
"420","blood_463","Dorsal","eGFP"
"421","blood_463","Dorsal","eGFP"
"422","blood_463","Dorsal","cldn5a"
"423","blood_463","Dorsal","stab1"
"424","blood_463","Dorsal","stab1"
"425","blood_463","Dorsal","slc7a5"
"426","blood_463","Dorsal","slc7a5"
"427","blood_463","Dorsal","aoc2"
"428","blood_463","Dorsal","slc16a1a"
"429","blood_463","Dorsal","slc16a1a"
"430","blood_463","Dorsal","slc2a1a"
"431","blood_463","Dorsal","zgc:158423"
"432","blood_463","Dorsal","zgc:158423"
"433","blood_463","Dorsal","zgc:158423"
"434","blood_463","Dorsal","pecam1"
"435","blood_464","Dorsal","slc7a5"
"436","blood_464","Dorsal","slco1c1"
"437","blood_464","Dorsal","slco1c1"
"438","blood_464","Dorsal","spock3"
"439","blood_464","Dorsal","ehd3"
"440","blood_465","BA","slco1c1"
"441","blood_465","BA","ehd3"
"442","blood_466","Dorsal","eGFP"
"443","blood_466","Dorsal","eGFP"
"444","blood_466","Dorsal","eGFP"
"445","blood_466","Dorsal","cldn5a"
"446","blood_466","Dorsal","stab1"
"447","blood_466","Dorsal","slc7a5"
"448","blood_466","Dorsal","slc7a5"
"449","blood_466","Dorsal","slco1c1"
"450","blood_466","Dorsal","slco1c1"
"451","blood_466","Dorsal","spock3"
"452","blood_466","Dorsal","ehd3"
"453","blood_466","Dorsal","slc16a1a"
"454","blood_466","Dorsal","slc2a1a"
"455","blood_466","Dorsal","lypd6"
"456","blood_466","Dorsal","hey1"
"457","blood_466","Dorsal","zgc:158423"
"458","blood_466","Dorsal","zgc:158423"
"459","blood_466","Dorsal","abcb4"
"460","blood_466","Dorsal","abcb4"
"461","blood_466","Dorsal","agtr1b"
"462","blood_467","Dorsal","eGFP"
"463","blood_467","Dorsal","eGFP"
"464","blood_467","Dorsal","cldn5a"
"465","blood_467","Dorsal","stab1"
"466","blood_467","Dorsal","slc7a5"
"467","blood_467","Dorsal","slc7a5"
"468","blood_467","Dorsal","ehd3"
"469","blood_467","Dorsal","ehd3"
"470","blood_467","Dorsal","kdrl"
"471","blood_468","Dorsal","stab1"
"472","blood_468","Dorsal","dll4"
"473","blood_468","Dorsal","slc16a1a"
"474","blood_469","Dorsal","eGFP"
"475","blood_469","Dorsal","aoc2"
"476","blood_469","Dorsal","slc2a1a"
"477","blood_469","Dorsal","plvapb"
"478","blood_469","Dorsal","myo1hb"
"479","blood_470","Dorsal","adgrl1a"
"480","blood_470","Dorsal","eGFP"
"481","blood_470","Dorsal","eGFP"
"482","blood_470","Dorsal","eGFP"
"483","blood_470","Dorsal","slc7a5"
"484","blood_470","Dorsal","slc7a5"
"485","blood_470","Dorsal","slc2a1a"
"486","blood_470","Dorsal","abcc2"
"487","blood_471","Dorsal","ehd2b"
"488","blood_471","Dorsal","eGFP"
"489","blood_471","Dorsal","slc7a5"
"490","blood_472","MMsCtA","dll4"
"491","blood_371","PMsCtA","ehd2b"
"492","blood_371","PMsCtA","eGFP"
"493","blood_371","PMsCtA","eGFP"
"494","blood_371","PMsCtA","eGFP"
"495","blood_371","PMsCtA","eGFP"
"496","blood_371","PMsCtA","eGFP"
"497","blood_371","PMsCtA","eGFP"
"498","blood_371","PMsCtA","eGFP"
"499","blood_371","PMsCtA","eGFP"
"500","blood_371","PMsCtA","eGFP"
"501","blood_371","PMsCtA","eGFP"
"502","blood_371","PMsCtA","eGFP"
"503","blood_371","PMsCtA","eGFP"
"504","blood_371","PMsCtA","stab1"
"505","blood_371","PMsCtA","slc7a5"
"506","blood_371","PMsCtA","slc7a5"
"507","blood_371","PMsCtA","slc7a5"
"508","blood_371","PMsCtA","slc7a5"
"509","blood_371","PMsCtA","dll4"
"510","blood_371","PMsCtA","ehd3"
"511","blood_371","PMsCtA","slc16a1a"
"512","blood_371","PMsCtA","slc16a1a"
"513","blood_371","PMsCtA","hey1"
"514","blood_371","PMsCtA","zgc:158423"
"515","blood_371","PMsCtA","zgc:158423"
"516","blood_371","PMsCtA","zgc:158423"
"517","blood_371","PMsCtA","slco1d1"
"518","blood_371","PMsCtA","abcb4"
"519","blood_371","PMsCtA","abcb4"
"520","blood_371","PMsCtA","myo1hb"
"521","blood_371","PMsCtA","zic2b"
"522","blood_371","PMsCtA","zic2b"
"523","blood_371","PMsCtA","kdrl"
"524","blood_372","PMsCtA","eGFP"
"525","blood_372","PMsCtA","slc16a1a"
"526","blood_380","MMsCtA","eGFP"
"527","blood_381","Dorsal","pdgfrb"
"528","blood_381","Dorsal","ehd2b"
"529","blood_381","Dorsal","ehd2b"
"530","blood_381","Dorsal","eGFP"
"531","blood_381","Dorsal","eGFP"
"532","blood_381","Dorsal","eGFP"
"533","blood_381","Dorsal","eGFP"
"534","blood_381","Dorsal","eGFP"
"535","blood_381","Dorsal","eGFP"
"536","blood_381","Dorsal","eGFP"
"537","blood_381","Dorsal","eGFP"
"538","blood_381","Dorsal","eGFP"
"539","blood_381","Dorsal","eGFP"
"540","blood_381","Dorsal","eGFP"
"541","blood_381","Dorsal","eGFP"
"542","blood_381","Dorsal","eGFP"
"543","blood_381","Dorsal","eGFP"
"544","blood_381","Dorsal","cldn5a"
"545","blood_381","Dorsal","cldn5a"
"546","blood_381","Dorsal","cldn5a"
"547","blood_381","Dorsal","stab1"
"548","blood_381","Dorsal","stab1"
"549","blood_381","Dorsal","stab1"
"550","blood_381","Dorsal","stab1"
"551","blood_381","Dorsal","slc7a5"
"552","blood_381","Dorsal","slc7a5"
"553","blood_381","Dorsal","slc7a5"
"554","blood_381","Dorsal","slc7a5"
"555","blood_381","Dorsal","slc7a5"
"556","blood_381","Dorsal","slc7a5"
"557","blood_381","Dorsal","slc7a5"
"558","blood_381","Dorsal","slco1c1"
"559","blood_381","Dorsal","slco1c1"
"560","blood_381","Dorsal","spock3"
"561","blood_381","Dorsal","spock3"
"562","blood_381","Dorsal","dll4"
"563","blood_381","Dorsal","dll4"
"564","blood_381","Dorsal","ehd3"
"565","blood_381","Dorsal","ehd3"
"566","blood_381","Dorsal","fgf4"
"567","blood_381","Dorsal","prdx1"
"568","blood_381","Dorsal","aoc2"
"569","blood_381","Dorsal","slc16a1a"
"570","blood_381","Dorsal","slc16a1a"
"571","blood_381","Dorsal","slc16a1a"
"572","blood_381","Dorsal","slc2a1a"
"573","blood_381","Dorsal","slc2a1a"
"574","blood_381","Dorsal","plvapb"
"575","blood_381","Dorsal","sult2st1"
"576","blood_381","Dorsal","zgc:158423"
"577","blood_381","Dorsal","stab2"
"578","blood_381","Dorsal","slco1d1"
"579","blood_381","Dorsal","slco1d1"
"580","blood_381","Dorsal","pecam1"
"581","blood_381","Dorsal","pecam1"
"582","blood_381","Dorsal","agtr1b"
"583","blood_381","Dorsal","zic2b"
"584","blood_381","Dorsal","bcl6b"
"585","blood_382","MMsCtA","pdgfrb"
"586","blood_382","MMsCtA","ehd2b"
"587","blood_382","MMsCtA","eGFP"
"588","blood_382","MMsCtA","eGFP"
"589","blood_382","MMsCtA","eGFP"
"590","blood_382","MMsCtA","eGFP"
"591","blood_382","MMsCtA","eGFP"
"592","blood_382","MMsCtA","eGFP"
"593","blood_382","MMsCtA","eGFP"
"594","blood_382","MMsCtA","eGFP"
"595","blood_382","MMsCtA","slc7a5"
"596","blood_382","MMsCtA","slc7a5"
"597","blood_382","MMsCtA","slc7a5"
"598","blood_382","MMsCtA","slc7a5"
"599","blood_382","MMsCtA","spock3"
"600","blood_382","MMsCtA","aoc2"
"601","blood_382","MMsCtA","plvapb"
"602","blood_382","MMsCtA","stab2"
"603","blood_382","MMsCtA","slco1d1"
"604","blood_382","MMsCtA","abcc2"
"605","blood_382","MMsCtA","abcg2a"
"606","blood_382","MMsCtA","abcg2a"
"607","blood_382","MMsCtA","abcb4"
"608","blood_382","MMsCtA","abcb4"
"609","blood_382","MMsCtA","abcb4"
"610","blood_382","MMsCtA","bcl6b"
"611","blood_386","MMsCtA","eGFP"
"612","blood_386","MMsCtA","eGFP"
"613","blood_386","MMsCtA","eGFP"
"614","blood_386","MMsCtA","eGFP"
"615","blood_386","MMsCtA","eGFP"
"616","blood_386","MMsCtA","eGFP"
"617","blood_386","MMsCtA","cldn5a"
"618","blood_386","MMsCtA","cldn5a"
"619","blood_386","MMsCtA","stab1"
"620","blood_386","MMsCtA","slc7a5"
"621","blood_386","MMsCtA","slc7a5"
"622","blood_386","MMsCtA","cxcr4b"
"623","blood_386","MMsCtA","slc2a1a"
"624","blood_386","MMsCtA","zgc:158423"
"625","blood_386","MMsCtA","myo1hb"
"626","blood_386","MMsCtA","hey2"
"627","blood_386","MMsCtA","zic2b"
"628","blood_386","MMsCtA","bcl6b"
"629","blood_387","PrCm","ehd2b"
"630","blood_387","PrCm","eGFP"
"631","blood_387","PrCm","stab1"
"632","blood_387","PrCm","slc7a5"
"633","blood_387","PrCm","slc7a5"
"634","blood_387","PrCm","slco1c1"
"635","blood_387","PrCm","ehd3"
"636","blood_387","PrCm","slc16a1a"
"637","blood_387","PrCm","zgc:158423"
"638","blood_387","PrCm","zgc:158423"
"639","blood_388","PrCm","eGFP"
"640","blood_388","PrCm","eGFP"
"641","blood_388","PrCm","slc16a1a"
"642","blood_388","PrCm","slco1d1"
"643","blood_388","PrCm","bcl6b"
"644","blood_389","PMsCtA","eGFP"
"645","blood_389","PMsCtA","slc7a5"
"646","blood_389","PMsCtA","zgc:158423"
"647","blood_389","PMsCtA","zgc:158423"
"648","blood_389","PMsCtA","abcg2a"
"649","blood_389","PMsCtA","abcb4"
"650","blood_389","PMsCtA","myo1hb"
"651","blood_390","Dorsal","aoc2"
"652","blood_391","Dorsal","pdgfrb"
"653","blood_391","Dorsal","pdgfrb"
"654","blood_391","Dorsal","pdgfrb"
"655","blood_391","Dorsal","pdgfrb"
"656","blood_391","Dorsal","eGFP"
"657","blood_391","Dorsal","eGFP"
"658","blood_391","Dorsal","eGFP"
"659","blood_391","Dorsal","eGFP"
"660","blood_391","Dorsal","eGFP"
"661","blood_391","Dorsal","slc7a5"
"662","blood_391","Dorsal","slc7a5"
"663","blood_391","Dorsal","slc7a5"
"664","blood_391","Dorsal","slc7a5"
"665","blood_391","Dorsal","slco1c1"
"666","blood_391","Dorsal","slco1c1"
"667","blood_391","Dorsal","ehd3"
"668","blood_391","Dorsal","zgc:158423"
"669","blood_391","Dorsal","abcc2"
"670","blood_391","Dorsal","pecam1"
"671","blood_391","Dorsal","zic2b"
"672","blood_391","Dorsal","zic2b"
"673","blood_391","Dorsal","kdrl"
